track,frame_idx,instance.score,left_pec_fin_tip.x,left_pec_fin_tip.y,left_pec_fin_tip.score,right_eye.x,right_eye.y,right_eye.score,left_eye.x,left_eye.y,left_eye.score,right_pec_fin_base.x,right_pec_fin_base.y,right_pec_fin_base.score,anus.x,anus.y,anus.score,hyoid.x,hyoid.y,hyoid.score,dorsal_caudal.x,dorsal_caudal.y,dorsal_caudal.score,peduncle.x,peduncle.y,peduncle.score,pelvic_fin_base.x,pelvic_fin_base.y,pelvic_fin_base.score,ventral_caudal.x,ventral_caudal.y,ventral_caudal.score,right_pec_fin_tip.x,right_pec_fin_tip.y,right_pec_fin_tip.score,left_pec_fin_base.x,left_pec_fin_base.y,left_pec_fin_base.score,snout.x,snout.y,snout.score
,11,,,,,136.91867065429688,208.2256317138672,,164.7147979736328,148.70533752441406,,208.73721313476562,244.15798950195312,,431.89789195422367,249.5379399558757,,160.30532836914062,184.30352783203125,,692.4818618598144,273.5160097728598,,608.7059326171875,252.92437492765293,,340.1114807128906,240.41131591796875,,648.3278808593751,301.06612907804356,,254.01273528912031,313.732022558087,,236.4083709716797,164.7532196044922,,120.01764678955078,172.51022338867188,
,12,9.573585510253906,,,0.0,136.09413146972656,204.76611328125,0.9135369062423706,160.770751953125,152.6616668701172,0.8496883511543274,208.05776977539062,244.29779052734375,0.9086073040962219,432.58990478515625,252.22499084472656,0.8761885166168213,156.78012084960938,184.76742553710938,0.8561800718307495,692.5452270507812,252.759765625,0.6870711445808411,600.9166259765625,248.42947387695312,0.7827699184417725,340.0523376464844,240.12083435058594,0.9561770558357239,656.5969848632812,272.4322204589844,0.23672355711460114,252.14547729492188,312.9504089355469,0.8415789008140564,236.31117248535156,165.10743713378906,0.8307584524154663,119.96492767333984,172.69775390625,0.7871978282928467
,13,9.40053653717041,,,0.0,132.8106231689453,212.22340393066406,0.8866298794746399,160.17848205566406,160.22523498535156,0.6560395359992981,208.14720153808594,244.99954223632812,0.896746814250946,432.4588317871094,248.5804443359375,0.8779106140136719,156.66641235351562,192.1524200439453,0.9552468061447144,692.7716064453125,232.6002197265625,0.9078749418258667,601.0021362304688,256.32672119140625,0.7444570660591125,340.0091857910156,236.53338623046875,0.9457041025161743,664.8175048828125,256.7070007324219,0.2025095820426941,252.30625915527344,316.5962829589844,0.8110916614532471,232.85052490234375,168.7325897216797,0.6764375567436218,112.33812713623047,184.21823120117188,0.7976561784744263
,14,9.493548393249512,,,0.0,136.0919952392578,224.7527618408203,0.8880555629730225,156.62904357910156,168.90634155273438,0.9404584765434265,208.68093872070312,252.58700561523438,0.9271931648254395,432.4967041015625,243.96429443359375,0.8099685311317444,156.81568908691406,204.53111267089844,0.884025514125824,700.2747802734375,232.18971252441406,0.7243125438690186,608.1015625,280.193359375,0.7393264174461365,336.8531188964844,232.12879943847656,0.9417223334312439,656.4107055664062,256.5506286621094,0.20121343433856964,260.3551025390625,317.1100769042969,0.8479403257369995,228.50343322753906,176.27593994140625,0.6699321866035461,112.35173797607422,192.55081176757812,0.8745554685592651
,15,,,,,130.535404483138,235.94877624511722,,156.31796264648438,175.0756922462728,,208.15367126464844,260.0620422363281,,432.4085388183594,227.98902893066406,,164.76827389052738,213.32286276402994,,692.734118903719,241.2854024368814,,605.6981584979085,300.34691438622247,,336.2702331542969,228.0188751220703,,663.5869132388814,275.8766490169462,,268.3903503417969,316.4346923828125,,233.39742550777189,179.23327550231437,,111.7703855084391,195.7153439869059,
,16,,,,,132.3914337158203,236.2172088623047,,153.60086389883622,173.7757131058268,,204.1777801513672,264.0863037109375,,420.59710693359375,216.67572021484375,,152.512939453125,216.49961853027344,,692.1127319335938,268.09075927734375,,589.2146486888753,273.22202324400234,,332.6581115722656,228.7593536376953,,618.112345789502,322.4780187421636,,264.109619140625,320.38311767578125,,216.36822509765625,184.8563690185547,,106.19270403645014,200.21694127786463,
,17,9.27525520324707,,,0.0,128.25790405273438,232.7050018310547,0.872545063495636,152.4422607421875,176.10638427734375,1.0141533613204956,196.8389129638672,264.13043212890625,0.8077213168144226,428.2994384765625,220.56752014160156,0.7531262636184692,152.2737579345703,216.00106811523438,0.8403220176696777,672.4086303710938,280.4484558105469,0.6764699220657349,596.7189331054688,244.28761291503906,0.6879293322563171,332.7755432128906,236.5080108642578,0.8398386836051941,624.5186767578125,308.318115234375,0.26824402809143066,252.2073974609375,328.5095520019531,0.7169983386993408,216.7356414794922,184.95040893554688,0.8342483639717102,104.55694580078125,192.3622589111328,0.9270135164260864
,18,9.26021671295166,,,0.0,120.79927062988281,228.62908935546875,0.7950999140739441,148.56480407714844,172.53579711914062,0.9899957180023193,192.24818420410156,260.6697998046875,0.9039859771728516,424.4649963378906,228.97988891601562,0.8386712670326233,148.3014678955078,212.5167999267578,0.8921368718147278,668.2061767578125,248.4088134765625,0.49497270584106445,592.7186889648438,224.71994018554688,0.6566164493560791,332.4886474609375,240.75022888183594,0.8573015928268433,636.5485229492188,272.3605041503906,0.23154062032699585,240.31002807617188,328.8310546875,0.7361173033714294,212.89767456054688,184.54380798339844,0.8450098037719727,97.1693115234375,188.648681640625,0.982002854347229
,19,9.551409721374512,,,0.0,116.48294830322266,224.38401794433594,0.7853463888168335,144.51564025878906,171.9857177734375,0.8555222153663635,188.09483337402344,260.0950927734375,0.9057765007019043,416.1075134277344,240.5480194091797,0.8968665599822998,140.87416076660156,208.5928497314453,0.861022412776947,684.2819213867188,208.17160034179688,0.695054292678833,588.1566772460938,216.09976196289062,0.71531081199646,328.2452392578125,244.75987243652344,0.9146296977996826,644.5065307617188,244.4878692626953,0.24206067621707916,228.357666015625,332.48974609375,0.8192803859710693,212.34783935546875,184.05970764160156,0.8203471899032593,92.97235107421875,188.12644958496094,0.9986736178398132
,20,,,,,112.05396270751953,220.39028930664062,,140.2327117919922,164.87950134277344,,180.6166229248047,256.187255859375,,412.2971496582031,248.18923950195312,,136.40553283691406,204.75746154785156,,683.6819999077882,191.3861005352946,,582.2153691550944,209.57895102086587,,324.4712829589844,248.11868286132812,,646.3438860200533,222.62799245850078,,224.08906680863444,330.69527537615556,,208.53321838378906,180.431396484375,,91.5269360889567,182.26010666774897,
,21,9.501688003540039,,,0.0,108.5427017211914,219.93283081054688,0.7679204344749451,139.98788452148438,164.36929321289062,0.8586824536323547,180.39491271972656,252.9444580078125,0.9286801218986511,412.87713623046875,252.65789794921875,0.8384197950363159,136.24342346191406,204.143310546875,0.8149591684341431,676.595947265625,168.5122833251953,0.8243988752365112,584.2586669921875,220.17359924316406,0.6774364113807678,320.5289001464844,248.30458068847656,0.9466185569763184,,,0.0,220.88702392578125,328.179443359375,0.6862654685974121,208.36456298828125,179.9942626953125,0.8835886120796204,88.69041442871094,184.18544006347656,1.0252141952514648
,22,9.362664222717285,,,0.0,108.21100616455078,216.84295654296875,0.7841233611106873,136.92372131347656,164.6223907470703,0.7706843614578247,180.2172393798828,252.76678466796875,0.9277844429016113,416.5574951171875,256.0107116699219,0.7811844348907471,132.60325622558594,200.92196655273438,0.8070207834243774,664.3451538085938,172.27426147460938,0.6142380237579346,584.2797241210938,240.36790466308594,0.8488296866416931,320.37078857421875,244.75955200195312,0.9344183206558228,616.4517211914062,192.64907836914062,0.23585329949855804,228.09788513183594,324.3133239746094,0.624976396560669,204.903076171875,176.86026000976562,0.8566234707832336,88.57157135009766,181.0341339111328,1.0094012022018433
,23,9.080164909362793,,,0.0,104.95628356933594,212.54702758789062,0.7321996688842773,140.48577880859375,164.04888916015625,0.7415534257888794,176.70895385742188,252.65074157714844,0.8813086748123169,407.9594421386719,244.8517303466797,0.8070917725563049,132.25296020507812,200.31446838378906,0.7835592031478882,664.220947265625,192.65557861328125,0.668069064617157,580.4916381835938,264.7145080566406,0.664501965045929,316.6956481933594,244.2565155029297,0.9462266564369202,,,0.0,228.8081817626953,320.8538818359375,0.6422139406204224,204.9891815185547,180.05441284179688,0.8403738737106323,88.73876953125,180.28680419921875,0.9996044635772705
,24,9.93876838684082,269.06121826171875,144.95375061035156,0.2967679798603058,104.15799713134766,200.6663055419922,0.8205233812332153,144.40455627441406,156.4867706298828,0.8454427123069763,172.65916442871094,252.43629455566406,0.8800832629203796,400.6031494140625,244.25177001953125,0.9882334470748901,132.290283203125,188.8827667236328,0.719524085521698,668.529296875,224.40231323242188,0.9734856486320496,576.935546875,272.3804016113281,0.804207980632782,312.8619384765625,244.81021118164062,0.9118539690971375,624.5174560546875,284.580078125,0.2160853147506714,224.87921142578125,320.4818420410156,0.7660039067268372,204.94775390625,180.13775634765625,0.7901139259338379,92.40682220458984,168.1515655517578,0.9264426827430725
,25,,,,,103.92610168457031,188.5361328125,,144.80203247070312,152.21446228027344,,168.48495483398438,248.33554077148438,,396.24566650390625,248.0784149169922,,136.38609313964844,180.85479736328125,,676.5399780273438,248.2352752685547,,581.4353518138754,250.90453440935875,,308.8828125,252.05934143066406,,626.6181290835074,295.7753849622291,,215.35841039315596,316.96438472945147,,208.2643585205078,176.36129760742188,,91.03749949724934,154.77975873118487,
,26,9.513033866882324,,,0.0,100.53299713134766,188.4810791015625,0.8567442297935486,144.68641662597656,152.53663635253906,0.8173916339874268,164.76585388183594,248.3133087158203,0.9453890919685364,392.5195617675781,256.58984375,1.041988492012024,136.6156768798828,184.08485412597656,0.8055822253227234,660.7015991210938,257.1446228027344,0.3614726960659027,580.1951904296875,228.47256469726562,0.7535322904586792,308.6665344238281,256.1920166015625,0.9326910972595215,636.6427001953125,268.6731262207031,0.20720428228378296,204.26287841796875,324.8408203125,0.8108215928077698,204.67897033691406,176.44439697265625,0.9653401374816895,92.24356079101562,157.10650634765625,0.925375759601593
,27,9.989076614379883,,,0.0,100.38175201416016,188.53013610839844,0.9159664511680603,144.56100463867188,152.51507568359375,0.820464551448822,164.15830993652344,248.3834228515625,0.9792577624320984,392.885498046875,268.1224670410156,0.9968399405479431,136.53665161132812,184.0841827392578,0.7895869016647339,664.8035278320312,208.3274688720703,0.5461775660514832,572.733642578125,215.9879608154297,0.8161582350730896,308.82598876953125,260.46038818359375,0.9222177267074585,636.5663452148438,240.5578155517578,0.25292396545410156,196.4041290283203,332.0774230957031,0.9092140197753906,204.50869750976562,176.4348907470703,1.0287913084030151,92.14240264892578,156.9568328857422,0.9197747707366943
,28,,,,,100.29122161865234,189.13128662109375,,144.83627319335938,152.62977600097656,,160.71893310546875,248.30213928222656,,392.8135070800781,276.58642578125,,132.26576232910156,184.38922119140625,,656.5051496502472,189.16427163479764,,563.4674204390951,216.20649751426592,,308.7256164550781,264.97344970703125,,630.9877513642666,211.8485646887498,,191.59210459380597,333.11438079443036,,208.00979614257812,176.48788452148438,,88.23366979256997,160.7899169921875,
,29,,269.6664440631483,140.0011765203892,,96.89744567871094,189.20460510253906,,144.636474609375,152.56863403320312,,160.78916931152344,248.6827850341797,,392.5479431152344,284.21435546875,,132.3440399169922,184.4429931640625,,631.781494140625,164.10357666015625,,561.9445045735597,235.3871393898274,,308.942626953125,268.5852966308594,,587.9418536367758,199.95370483398438,,192.3985471685858,329.78013989872625,,205.0231170654297,176.7898712158203,,88.8991928100586,157.63690264484856,
,30,10.287364959716797,268.59454345703125,152.81607055664062,0.6387968063354492,96.77967071533203,192.50009155273438,0.9513283371925354,140.954833984375,156.10691833496094,0.8904477953910828,160.5039520263672,252.47862243652344,0.919241726398468,388.76806640625,284.3311767578125,1.0372437238693237,128.82261657714844,184.73568725585938,0.7066405415534973,628.8426513671875,180.88990783691406,0.6923391222953796,575.9065551757812,264.89178466796875,0.7243052124977112,304.63555908203125,268.3995056152344,0.9532365798950195,,,0.0,192.47116088867188,332.67608642578125,0.8756881952285767,204.37713623046875,181.01614379882812,0.8075157999992371,88.55949401855469,160.53858947753906,0.9456432461738586
,31,9.945838928222656,268.51373291015625,156.72998046875,0.6091080904006958,92.796875,196.16940307617188,0.8867271542549133,140.56314086914062,156.82212829589844,0.9065389633178711,156.54507446289062,256.20233154296875,0.9070451259613037,388.0851745605469,276.42779541015625,0.9654297828674316,124.74927520751953,188.6289825439453,0.6545339226722717,636.3579711914062,220.9058380126953,0.4407472610473633,572.479736328125,304.3996887207031,0.7925205230712891,300.85748291015625,268.1085205078125,0.9513447284698486,,,0.0,196.01702880859375,336.2105712890625,0.8624565005302429,200.44003295898438,184.82228088378906,0.9144793152809143,84.78327178955078,164.31980895996094,0.9432673454284668
,32,,270.5540766602554,162.1953665501643,,78.8314433191243,188.1009722891194,,135.57204539568687,158.29280625270994,,151.26148907878422,254.7085014431396,,383.6629251645835,272.1306177481283,,118.68286235125323,192.64047115523272,,642.8387186921223,258.5027226707194,,562.4318583405599,317.68229061416025,,297.8125981590007,267.5604578360189,,603.6950318486413,346.22969321112487,,196.69140836704813,335.93995720777804,,193.49044878742671,188.0850046676107,,81.48734944073894,163.17136941370444,
,33,10.378947257995605,260.66265869140625,160.40525817871094,0.5470200777053833,84.04896545410156,192.4487762451172,0.8632987141609192,136.05514526367188,156.95977783203125,0.8716922402381897,144.65151977539062,256.6018371582031,0.9542748332023621,372.6971435546875,276.4803771972656,0.8894925713539124,120.18809509277344,192.3143768310547,0.7415902018547058,656.2949829101562,296.2773132324219,0.325593501329422,564.6428833007812,292.3980712890625,0.962451696395874,288.7298889160156,272.1795654296875,0.9700507521629333,604.363037109375,348.85430908203125,0.30392906069755554,180.73680114746094,340.6860046386719,0.7311527729034424,192.445068359375,188.5294189453125,1.177756428718567,76.96590423583984,160.25498962402344,1.0406447649002075
,34,9.979434967041016,256.2456970214844,160.9326934814453,0.265823632478714,76.72057342529297,184.3686981201172,1.1011407375335693,128.8482208251953,152.59860229492188,0.7976877689361572,140.1565704345703,248.92466735839844,0.9423054456710815,364.5834655761719,288.2684631347656,0.9182944297790527,120.4699478149414,188.2791290283203,0.9156814813613892,612.7186279296875,300.3073425292969,0.38014233112335205,560.3338623046875,256.67437744140625,0.6485520005226135,284.3584899902344,276.3916015625,1.011691927909851,600.9593505859375,296.3302001953125,0.2432202398777008,160.4646759033203,336.9629211425781,0.6246746182441711,188.52935791015625,184.44268798828125,1.0954725742340088,72.94811248779297,152.76699829101562,1.0347473621368408
,35,10.170140266418457,252.09893798828125,160.02114868164062,0.26543670892715454,68.21401977539062,185.0052032470703,0.9839797019958496,120.29998016357422,152.69679260253906,0.6683576703071594,135.99948120117188,248.76925659179688,0.962398886680603,356.2269287109375,296.9905090332031,0.9621403813362122,112.24125671386719,188.49349975585938,0.7994949221611023,636.512939453125,244.48562622070312,0.6971346735954285,536.7582397460938,252.72267150878906,0.9683200120925903,272.8999938964844,276.4481506347656,1.044708251953125,,,0.0,152.47445678710938,333.01824951171875,0.6365649700164795,184.40513610839844,184.2049102783203,0.9236852526664734,68.32899475097656,156.66970825195312,1.0850416421890259
,36,,231.2464283720209,169.5936305596319,,60.611392974853516,192.00336888924966,,108.34259033203125,152.2745819091797,,124.55692291259766,248.75567626953125,,348.86956787109375,296.7901611328125,,100.39979553222656,188.96676635742188,,616.7303466796874,227.63245824471844,,548.89453125,280.78778076171875,,268.35980224609375,272.18701171875,,569.6289896994308,232.09829907575136,,156.61764526367188,336.2471618652344,,176.1027069091797,184.2791748046875,,58.14207230495605,158.67852122576497,
,37,,256.855502833027,177.47708579007653,,54.44334258151856,197.02191743798016,,99.92165500443525,151.43978221209312,,114.55645979953617,251.17541299280597,,343.02680764612626,283.8468760055013,,91.74799016610513,194.52924118923335,,593.4025746780924,247.4488108552083,,543.6131101001871,333.2045168529378,,252.91456604003906,262.5427299587646,,581.9184224493115,289.7568773618397,,147.89976060712843,337.9002455311928,,164.58193969726562,187.60566632487797,,50.62939936907552,159.8225052056152,
,38,9.07210922241211,,,0.0,40.82733154296875,192.81979370117188,0.798895001411438,88.19483947753906,152.4652862548828,0.8119413256645203,100.70797729492188,252.3513641357422,0.7995724081993103,328.75238037109375,272.1737365722656,0.7905821204185486,84.31263732910156,195.9913787841797,0.8008626699447632,592.272705078125,300.1676330566406,1.0017529726028442,508.9822082519531,344.2593688964844,0.624042809009552,236.68223571777344,260.59539794921875,0.7245331406593323,556.4077758789062,373.0840148925781,0.2424219250679016,136.69544982910156,336.4579162597656,0.6945657730102539,152.5740203857422,188.6018829345703,0.8741814494132996,40.14809036254883,156.88633728027344,0.8518690466880798
,39,7.988593578338623,,,0.0,28.792531967163086,188.77801513671875,0.6753191947937012,80.14942932128906,152.17001342773438,0.5056187510490417,92.25021362304688,252.31748962402344,0.7034947276115417,312.2763977050781,272.9343566894531,0.9047716856002808,68.57152557373047,192.3487091064453,0.8151676058769226,588.734619140625,332.2430419921875,0.654961109161377,504.98870849609375,308.0767822265625,0.8257717490196228,224.54075622558594,264.3397216796875,0.7563521265983582,536.3693237304688,364.829345703125,0.2562292218208313,,,0.0,144.60069274902344,188.59645080566406,0.8090082406997681,28.411771774291992,152.26072692871094,0.8602715730667114
,40,7.361580848693848,,,0.0,24.243391036987305,192.15394592285156,0.5469081401824951,72.55691528320312,152.17495727539062,0.3962220549583435,84.2845230102539,252.47731018066406,0.6877080202102661,296.279296875,284.4344787597656,0.7935023307800293,60.743568420410156,192.62564086914062,0.6835498809814453,576.5491943359375,316.4515075683594,0.8311553597450256,496.4192810058594,268.9996337890625,0.5216477513313293,217.0098876953125,271.93170166015625,0.8217949271202087,536.4331665039062,320.3705749511719,0.22900089621543884,,,0.0,140.15206909179688,192.1754913330078,0.7974963784217834,20.49980354309082,149.17584228515625,0.8182324767112732
,41,7.220809459686279,,,0.0,16.175487518310547,188.80052185058594,0.4639638066291809,68.2434310913086,152.1996612548828,0.528271496295929,76.76168823242188,256.224609375,0.5683582425117493,288.0541076660156,299.8888854980469,0.8960726857185364,52.7303466796875,192.62437438964844,0.7815296053886414,572.412353515625,268.6090087890625,0.8517230153083801,472.66033935546875,264.4964904785156,0.4731965661048889,212.27357482910156,276.83990478515625,0.8878245949745178,,,0.0,,,0.0,132.52149963378906,196.15081787109375,0.7630929350852966,12.681174278259277,152.30038452148438,0.7232454419136047
,42,7.57705020904541,,,0.0,12.504073143005371,188.8299102783203,0.43589580059051514,68.71017456054688,153.36395263671875,0.4156203269958496,72.30961608886719,260.28924560546875,0.5088370442390442,280.8367004394531,311.99713134765625,0.9159727096557617,52.37910842895508,196.0745086669922,0.7501285076141357,560.2098388671875,236.7882843017578,1.0914462804794312,460.5628967285156,280.63446044921875,0.9902163147926331,208.36355590820312,288.366943359375,0.7557258605957031,,,0.0,,,0.0,128.6034393310547,200.22848510742188,0.7428752183914185,12.598601341247559,152.4934844970703,0.6363829970359802
,43,6.813103199005127,,,0.0,16.452980041503906,188.73239135742188,0.46674272418022156,76.0056381225586,157.004638671875,0.46822062134742737,68.2856674194336,260.8529052734375,0.49498915672302246,268.88525390625,317.04193115234375,0.7864474654197693,52.79222106933594,196.68386840820312,0.805670440196991,537.1116333007812,236.36306762695312,0.6015875935554504,456.4369201660156,300.4309997558594,0.6872272491455078,200.8324432373047,296.56829833984375,0.7284846901893616,,,0.0,79.42784881591797,344.2378845214844,0.23446199297904968,124.6935806274414,201.14584350585938,0.6910813450813293,16.497779846191406,152.32565307617188,0.7140098214149475
,44,6.460999011993408,,,0.0,32.70703125,188.68032836914062,0.3152817487716675,92.36607360839844,160.74368286132812,0.48220616579055786,68.27903747558594,260.6709899902344,0.4296000897884369,268.9473571777344,336.3543701171875,0.6867172122001648,64.74075317382812,196.5456085205078,1.0727201700210571,552.5111083984375,264.6320495605469,0.6039548516273499,452.80133056640625,296.0522155761719,0.647259533405304,200.9151153564453,308.9578857421875,0.71464604139328,,,0.0,,,0.0,132.93820190429688,212.45835876464844,0.6494058966636658,40.422481536865234,148.4189453125,0.5822623372077942
,45,6.421897888183594,224.9097137451172,260.8933410644531,0.37245216965675354,76.94247436523438,184.73110961914062,0.6058045625686646,140.6854705810547,180.50741577148438,0.6657967567443848,96.45066833496094,268.2675476074219,0.39933496713638306,276.6700744628906,367.9814758300781,0.3582509160041809,104.25393676757812,192.53541564941406,0.698479413986206,536.1270751953125,252.3354949951172,0.5199490785598755,428.7621154785156,292.1577453613281,0.6555763483047485,212.80006408691406,344.3410949707031,0.5385236144065857,,,0.0,84.63349151611328,352.9744873046875,0.7148104906082153,,,0.0,92.1844482421875,148.06661987304688,0.6427283883094788
,46,,,,,110.04997080980624,188.04377416268719,,184.96287630120457,185.6747829680584,,109.76273781638957,254.8130826696207,,260.3966064453125,408.33416748046875,,144.32606050346678,186.47674607296548,,471.81302623638203,239.70584793993783,,386.63756324622136,333.89810366120713,,211.7031716158583,372.87782309042774,,381.46571506118437,262.58017294323776,,85.1166586914512,353.42840320721217,,,,,138.79568528194991,139.11105881618653,
,47,8.03547477722168,256.2106628417969,260.74383544921875,0.4778831899166107,124.56922912597656,188.27455139160156,0.7707077860832214,192.07972717285156,180.5844268798828,0.9294560551643372,128.55116271972656,268.3914489746094,0.5931123495101929,280.19500732421875,436.5068664550781,1.2018777132034302,152.18896484375,184.46800231933594,0.6427635550498962,448.4970703125,292.0954284667969,0.8995888233184814,,,0.0,224.16659545898438,388.5778503417969,0.5847612023353577,,,0.0,104.31434631347656,356.4175109863281,0.48161450028419495,215.79833984375,244.93475341796875,0.306110143661499,144.6400604248047,140.51547241210938,0.9107663035392761
